0.00285,4.88,2.8
0.00286,4.88,2.8
0.00287,4.88,2.84
0.00288,4.88,2.84
0.00289,4.88,2.84
0.0029,4.92,2.84
0.00291,4.88,2.84
0.00292,4.92,2.84
0.00293,4.88,2.84
0.00294,4.88,2.88
0.00295,4.92,2.88
0.00296,4.92,2.88
0.00297,4.88,2.88
0.00298,4.92,2.88
0.00299,4.88,2.92
0.003,4.88,2.92
0.00301,4.88,2.92
0.00302,4.92,2.92
0.00303,4.88,2.96
0.00304,4.88,2.92
0.00305,4.92,2.96
0.00306,4.88,2.96
0.00307,4.88,2.96
0.00308,4.88,2.96
0.00309,4.88,2.96
0.0031,4.88,2.96
0.00311,4.88,3
0.00312,4.88,3
0.00313,4.88,3
0.00314,4.88,3
0.00315,4.88,3.04
0.00316,4.88,3.04
0.00317,4.88,3.04
0.00318,4.88,3.04
0.00319,4.88,3.04
0.0032,4.88,3.04
0.00321,4.88,3.04
0.00322,4.92,3.08
0.00323,4.92,3.08
0.00324,4.88,3.08
0.00325,4.92,3.08
0.00326,4.92,3.08
0.00327,4.88,3.08
0.00328,4.88,3.08
0.00329,4.88,3.12
0.0033,4.92,3.12
0.00331,4.92,3.12
0.00332,4.88,3.16
0.00333,4.92,3.16
0.00334,4.92,3.16
0.00335,4.92,3.16
0.00336,4.92,3.16
0.00337,4.92,3.16
0.00338,4.92,3.16
0.00339,4.92,3.16
0.0034,4.92,3.2
0.00341,4.88,3.2
0.00342,4.88,3.2
0.00343,4.88,3.16
0.00344,4.88,3.2
0.00345,4.92,3.2
0.00346,4.88,3.2
0.00347,4.92,3.2
0.00348,4.92,3.24
0.00349,4.88,3.24
0.0035,4.92,3.24
0.00351,4.88,3.24
0.00352,4.88,3.24
0.00353,4.88,3.24
0.00354,4.88,3.24
0.00355,4.92,3.28
0.00356,4.88,3.28
0.00357,4.92,3.28
0.00358,4.92,3.28
0.00359,4.88,3.28
0.0036,4.88,3.28
0.00361,4.92,3.28
0.00362,4.92,3.28
0.00363,4.92,3.32
0.00364,4.92,3.32
0.00365,4.92,3.32
0.00366,4.92,3.32
0.00367,4.88,3.32
0.00368,4.88,3.36
0.00369,4.92,3.36
0.0037,4.92,3.36
0.00371,4.88,3.36
0.00372,4.88,3.36
0.00373,4.92,3.36
0.00374,4.92,3.36
0.00375,4.92,3.36
0.00376,4.88,3.4
0.00377,4.92,3.4
0.00378,4.88,3.4
0.00379,4.92,3.36
0.0038,4.92,3.4
0.00381,4.88,3.4
0.00382,4.88,3.4
0.00383,4.88,3.4
0.00384,4.92,3.44
0.00385,4.92,3.44
0.00386,4.92,3.44
0.00387,4.92,3.44
0.00388,4.92,3.44
0.00389,4.92,3.44
0.0039,4.88,3.44
0.00391,4.92,3.44
0.00392,4.88,3.44
0.00393,4.92,3.48
0.00394,4.88,3.48
0.00395,4.88,3.48
0.00396,4.92,3.48
0.00397,4.92,3.48
0.00398,4.88,3.48
0.00399,4.92,3.52
0.004,4.92,3.52
0.00401,4.92,3.52
0.00402,4.92,3.52
0.00403,4.88,3.52
0.00404,4.88,3.52
0.00405,4.92,3.52
0.00406,4.92,3.52
0.00407,4.92,3.52
0.00408,4.88,3.56
0.00409,4.92,3.56
0.0041,4.92,3.56
0.00411,4.88,3.56
0.00412,4.88,3.56
0.00413,4.92,3.56
0.00414,4.92,3.56
0.00415,4.88,3.56
0.00416,4.92,3.56
0.00417,4.92,3.6
0.00418,4.92,3.56
0.00419,4.92,3.56
0.0042,4.92,3.6
0.00421,4.92,3.6
0.00422,4.92,3.6
0.00423,4.92,3.6
0.00424,4.92,3.6
0.00425,4.92,3.6
0.00426,4.92,3.6
0.00427,4.92,3.6
0.00428,4.92,3.64
0.00429,4.92,3.6
0.0043,4.88,3.64
0.00431,4.92,3.64
0.00432,4.88,3.68
0.00433,4.88,3.64
0.00434,4.92,3.64
0.00435,4.92,3.64
0.00436,4.92,3.68
0.00437,4.92,3.68
0.00438,4.92,3.68
0.00439,4.92,3.64
0.0044,4.92,3.64
0.00441,4.92,3.68
0.00442,4.92,3.68
0.00443,4.92,3.68
0.00444,4.92,3.72
0.00445,4.92,3.68
0.00446,4.92,3.68
0.00447,4.88,3.72
0.00448,4.92,3.72
0.00449,4.92,3.72
0.0045,4.88,3.72
0.00451,4.88,3.72
0.00452,4.92,3.72
0.00453,4.92,3.72
0.00454,4.92,3.76
0.00455,4.88,3.72
0.00456,4.92,3.72
0.00457,4.92,3.76
0.00458,4.88,3.72
0.00459,4.92,3.76
0.0046,4.92,3.76
0.00461,4.92,3.76
0.00462,4.92,3.76
0.00463,4.92,3.76
0.00464,4.88,3.76
0.00465,4.92,3.8
0.00466,4.92,3.76
0.00467,4.92,3.8
0.00468,4.92,3.8
0.00469,4.88,3.8
0.0047,4.88,3.8
0.00471,4.92,3.8
0.00472,4.92,3.8
0.00473,4.92,3.8
0.00474,4.92,3.8
0.00475,4.92,3.8
0.00476,4.92,3.84
0.00477,4.92,3.84
0.00478,4.92,3.84
0.00479,4.92,3.8
0.0048,4.92,3.84
0.00481,4.92,3.84
0.00482,4.92,3.84
0.00483,4.88,3.88
0.00484,4.88,3.84
0.00485,4.92,3.84
0.00486,4.92,3.88
0.00487,4.92,3.88
0.00488,4.92,3.92
0.00489,4.92,3.88
0.0049,4.92,3.88
0.00491,4.88,3.88
0.00492,4.92,3.92
0.00493,4.88,3.88
0.00494,4.92,3.88
0.00495,4.88,3.88
0.00496,4.92,3.92
0.00497,4.88,3.92
0.00498,4.92,3.92
0.00499,4.92,3.92
0.005,4.92,3.92
0.00501,4.92,3.92
0.00502,4.92,3.92
0.00503,4.92,3.92
0.00504,4.92,3.92
0.00505,4.92,3.96
0.00506,4.92,3.96
0.00507,4.92,3.96
0.00508,4.92,3.96
0.00509,4.92,3.96
0.0051,4.92,3.96
0.00511,4.92,3.92
0.00512,4.92,3.96
0.00513,4.92,3.96
0.00514,4.92,3.96
0.00515,4.92,3.96
0.00516,4.92,3.96
0.00517,4.92,3.96
0.00518,4.92,3.96
0.00519,4.92,3.96
0.0052,4.92,3.96
0.00521,4.92,4
0.00522,4.92,3.96
0.00523,4.92,4
0.00524,4.92,4
0.00525,4.92,4
0.00526,4.88,4
0.00527,4.92,4
0.00528,4.92,4
0.00529,4.92,4
0.0053,4.92,4
0.00531,4.92,4
0.00532,4.92,4
0.00533,4.92,4.04
0.00534,4.92,4.04
0.00535,4.92,4
0.00536,4.92,4.04
0.00537,4.92,4
0.00538,4.92,4.04
0.00539,4.92,4.04
0.0054,4.92,4.04
0.00541,4.92,4.04
0.00542,4.92,4.04
0.00543,4.92,4.04
0.00544,4.92,4.04
0.00545,4.92,4.04
0.00546,4.92,4.08
0.00547,4.92,4.04
0.00548,4.92,4.08
0.00549,4.92,4.08
0.0055,4.92,4.08
0.00551,4.88,4.08
0.00552,4.92,4.08
0.00553,4.92,4.08
0.00554,4.92,4.08
0.00555,4.92,4.08
0.00556,4.92,4.08
0.00557,4.92,4.08
0.00558,4.88,4.08
0.00559,4.92,4.08
0.0056,4.92,4.08
0.00561,4.92,4.08
0.00562,4.92,4.12
0.00563,4.92,4.08
0.00564,4.92,4.12
0.00565,4.92,4.12
0.00566,4.92,4.12
0.00567,4.92,4.12
0.00568,4.92,4.12
0.00569,4.92,4.12
0.0057,4.92,4.12
0.00571,4.92,4.12
0.00572,4.92,4.12
0.00573,4.92,4.16
0.00574,4.92,4.16
0.00575,4.92,4.12
0.00576,4.92,4.12
0.00577,4.92,4.16
0.00578,4.92,4.16
0.00579,4.92,4.16
0.0058,4.92,4.16
0.00581,4.92,4.16
0.00582,4.92,4.16
0.00583,4.92,4.16
0.00584,4.92,4.16
0.00585,4.92,4.16
0.00586,4.92,4.16
0.00587,4.92,4.16
0.00588,4.92,4.16
0.00589,4.92,4.16
0.0059,4.92,4.16
0.00591,4.92,4.2
0.00592,4.92,4.2
0.00593,4.92,4.2
0.00594,4.92,4.2
0.00595,4.92,4.2
0.00596,4.92,4.2
0.00597,4.92,4.2
0.00598,4.92,4.2
0.00599,4.92,4.2
0.006,4.92,4.2
0.00601,4.88,4.2
0.00602,4.92,4.2
0.00603,4.92,4.2
0.00604,4.92,4.2
0.00605,4.92,4.2
0.00606,4.92,4.2
0.00607,4.92,4.2
0.00608,4.92,4.24
0.00609,4.92,4.24
0.0061,4.92,4.24
0.00611,4.92,4.24
0.00612,4.92,4.24
0.00613,4.92,4.24
0.00614,4.92,4.24
0.00615,4.92,4.24
0.00616,4.92,4.24
0.00617,4.92,4.24
0.00618,4.92,4.24
0.00619,4.92,4.24
0.0062,4.92,4.28
0.00621,4.92,4.24
0.00622,4.92,4.24
0.00623,4.88,4.28
0.00624,4.92,4.28
0.00625,4.92,4.28
0.00626,4.92,4.28
0.00627,4.92,4.28
0.00628,4.92,4.24
0.00629,4.88,4.28
0.0063,4.92,4.28
0.00631,4.92,4.28
0.00632,4.92,4.24
0.00633,4.92,4.28
0.00634,4.92,4.28
0.00635,4.92,4.28
0.00636,4.92,4.28
0.00637,4.92,4.28
0.00638,4.92,4.28
0.00639,4.92,4.28
0.0064,4.92,4.28
0.00641,4.92,4.32
0.00642,4.92,4.28
0.00643,4.92,4.28
0.00644,4.92,4.32
0.00645,4.92,4.32
0.00646,4.92,4.32
0.00647,4.92,4.32
0.00648,4.92,4.28
0.00649,4.92,4.32
0.0065,4.92,4.32
0.00651,4.88,4.32
0.00652,4.92,4.32
0.00653,4.92,4.32
0.00654,4.92,4.32
0.00655,4.92,4.32
0.00656,4.92,4.32
0.00657,4.92,4.32
0.00658,4.92,4.32
0.00659,4.92,4.32
0.0066,4.92,4.32
0.00661,4.92,4.32
0.00662,4.92,4.32
0.00663,4.92,4.32
0.00664,4.92,4.36
0.00665,4.92,4.32
0.00666,4.92,4.32
0.00667,4.92,4.32
0.00668,4.92,4.36
0.00669,4.92,4.36
0.0067,4.92,4.36
0.00671,4.92,4.36
0.00672,4.92,4.36
0.00673,4.92,4.36
0.00674,4.92,4.36
0.00675,4.92,4.36
0.00676,4.88,4.36
0.00677,4.92,4.36
0.00678,4.92,4.36
0.00679,4.92,4.36
0.0068,4.92,4.4
0.00681,4.92,4.36
0.00682,4.92,4.36
0.00683,4.92,4.4
0.00684,4.92,4.36
0.00685,4.92,4.36
0.00686,4.92,4.36
0.00687,4.92,4.36
0.00688,4.92,4.36
0.00689,4.92,4.4
0.0069,4.92,4.36
0.00691,4.92,4.36
0.00692,4.92,4.36
0.00693,4.92,4.4
0.00694,4.92,4.4
0.00695,4.92,4.4
0.00696,4.92,4.4
0.00697,4.92,4.4
0.00698,4.92,4.4
0.00699,4.92,4.4
0.007,4.92,4.4
0.00701,4.92,4.4
0.00702,4.92,4.4
0.00703,4.92,4.4
0.00704,4.92,4.4
0.00705,4.92,4.4
0.00706,4.92,4.4
0.00707,4.92,4.44
0.00708,4.92,4.4
0.00709,4.92,4.4
0.0071,4.92,4.4
0.00711,4.92,4.4
0.00712,4.92,4.4
0.00713,4.92,4.44
0.00714,4.92,4.4
0.00715,4.92,4.4
0.00716,4.92,4.44
0.00717,4.92,4.44
0.00718,4.92,4.4
0.00719,4.92,4.44
0.0072,4.92,4.44
0.00721,4.92,4.4
0.00722,4.88,4.44
0.00723,4.92,4.4
0.00724,4.92,4.44
0.00725,4.92,4.44
0.00726,4.92,4.4
0.00727,4.92,4.44
0.00728,4.92,4.44
0.00729,4.92,4.44
0.0073,4.92,4.44
0.00731,4.92,4.44
0.00732,4.92,4.44
0.00733,4.92,4.44
0.00734,4.92,4.44
0.00735,4.92,4.44
0.00736,4.92,4.44
0.00737,4.92,4.44
0.00738,4.92,4.44
0.00739,4.92,4.44
0.0074,4.92,4.48
0.00741,4.92,4.44
0.00742,4.92,4.48
0.00743,4.92,4.48
0.00744,4.92,4.44
0.00745,4.92,4.44
0.00746,4.92,4.48
0.00747,4.92,4.48
0.00748,4.92,4.48
0.00749,4.92,4.44
0.0075,4.92,4.48
0.00751,4.92,4.48
0.00752,4.92,4.48
0.00753,4.92,4.48
0.00754,4.92,4.48
0.00755,4.92,4.48
0.00756,4.92,4.48
0.00757,4.92,4.48
0.00758,4.92,4.48
0.00759,4.92,4.48
0.0076,4.92,4.48
0.00761,4.92,4.48
0.00762,4.92,4.48
0.00763,4.92,4.48
0.00764,4.92,4.48
0.00765,4.92,4.52
0.00766,4.92,4.48
0.00767,4.92,4.48
0.00768,4.92,4.48
0.00769,4.92,4.52
0.0077,4.92,4.48
0.00771,4.92,4.48
0.00772,4.92,4.52
0.00773,4.92,4.48
0.00774,4.92,4.52
0.00775,4.92,4.48
0.00776,4.92,4.52
0.00777,4.92,4.48
0.00778,4.92,4.52
0.00779,4.92,4.56
0.0078,4.92,4.56
0.00781,4.92,4.52
0.00782,4.92,4.52
0.00783,4.92,4.52
0.00784,4.92,4.52
0.00785,4.92,4.52
0.00786,4.92,4.52
0.00787,4.92,4.52
0.00788,4.92,4.52
0.00789,4.92,4.52
0.0079,4.92,4.56
0.00791,4.92,4.52
0.00792,4.92,4.52
0.00793,4.92,4.52
0.00794,4.92,4.52
0.00795,4.92,4.56
0.00796,4.92,4.56
0.00797,4.92,4.52
0.00798,4.92,4.52
0.00799,4.92,4.56
0.008,4.92,4.56
0.00801,4.92,4.56
0.00802,4.92,4.56
0.00803,4.92,4.56
0.00804,4.92,4.56
0.00805,4.92,4.56
0.00806,4.92,4.56
0.00807,4.92,4.56
0.00808,4.92,4.56
0.00809,4.92,4.56
0.0081,4.92,4.56
0.00811,4.92,4.56
0.00812,4.92,4.56
0.00813,4.92,4.56
0.00814,4.92,4.56
0.00815,4.92,4.56
0.00816,4.92,4.56
0.00817,4.92,4.6
0.00818,4.92,4.56
0.00819,4.92,4.56
0.0082,4.92,4.6
0.00821,4.92,4.56
0.00822,4.92,4.6
0.00823,4.92,4.6
0.00824,4.92,4.56
0.00825,4.92,4.56
0.00826,4.92,4.6
0.00827,4.92,4.6
0.00828,4.92,4.6
0.00829,4.92,4.56
0.0083,4.92,4.6
0.00831,4.92,4.6
0.00832,4.92,4.6
0.00833,4.92,4.6
0.00834,4.92,4.6
0.00835,4.92,4.6
0.00836,4.92,4.6
0.00837,4.92,4.6
0.00838,4.92,4.6
0.00839,4.92,4.6
0.0084,4.92,4.64
0.00841,4.92,4.6
0.00842,4.92,4.6
0.00843,4.88,4.6
0.00844,4.92,4.6
0.00845,4.92,4.6
0.00846,4.92,4.64
0.00847,4.92,4.64
0.00848,4.92,4.6
0.00849,4.92,4.6
0.0085,4.92,4.6
0.00851,4.92,4.6
0.00852,4.92,4.64
0.00853,4.92,4.6
0.00854,4.92,4.64
0.00855,4.92,4.64
0.00856,4.92,4.6
0.00857,4.92,4.64
0.00858,4.92,4.6
0.00859,4.92,4.6
0.0086,4.92,4.64
0.00861,4.92,4.64
0.00862,4.92,4.6
0.00863,4.92,4.64
0.00864,4.92,4.6
0.00865,4.92,4.64
0.00866,4.92,4.6
0.00867,4.92,4.64
0.00868,4.92,4.64
0.00869,4.92,4.64
0.0087,4.92,4.64
0.00871,4.92,4.64
0.00872,4.92,4.64
0.00873,4.92,4.64
0.00874,4.92,4.64
0.00875,4.92,4.64
0.00876,4.92,4.64
0.00877,4.92,4.64
0.00878,4.92,4.64
0.00879,4.92,4.64
0.0088,4.92,4.64
0.00881,4.92,4.64
0.00882,4.92,4.64
0.00883,4.92,4.64
0.00884,4.92,4.64
0.00885,4.92,4.64
0.00886,4.92,4.64
0.00887,4.92,4.64
0.00888,4.92,4.64
0.00889,4.92,4.68
0.0089,4.92,4.64
0.00891,4.92,4.64
0.00892,4.92,4.64
0.00893,4.92,4.68
0.00894,4.92,4.64
0.00895,4.92,4.64
0.00896,4.92,4.64
0.00897,4.92,4.68
0.00898,4.92,4.64
0.00899,4.92,4.68
0.009,4.92,4.68
0.00901,4.92,4.68
0.00902,4.92,4.68
0.00903,4.92,4.64
0.00904,4.92,4.64
0.00905,4.92,4.68
0.00906,4.92,4.64
0.00907,4.92,4.68
0.00908,4.88,4.68
0.00909,4.92,4.68
0.0091,4.92,4.68
0.00911,4.92,4.68
0.00912,4.92,4.64
0.00913,4.92,4.68
0.00914,4.92,4.68
0.00915,4.92,4.68
0.00916,4.92,4.68
0.00917,4.92,4.68
0.00918,4.92,4.68
0.00919,4.92,4.68
0.0092,4.92,4.68
0.00921,4.92,4.68
0.00922,4.96,4.68
0.00923,4.92,4.68
0.00924,4.92,4.68
0.00925,4.92,4.68
0.00926,4.92,4.68
0.00927,4.92,4.68
0.00928,4.92,4.68
0.00929,4.92,4.68
0.0093,4.92,4.68
0.00931,4.92,4.68
0.00932,4.92,4.68
0.00933,4.92,4.68
0.00934,4.92,4.68
0.00935,4.92,4.68
0.00936,4.92,4.68
0.00937,4.92,4.72
0.00938,4.92,4.68
0.00939,4.92,4.72
0.0094,4.92,4.68
0.00941,4.92,4.68
0.00942,4.92,4.68
0.00943,4.92,4.68
0.00944,4.92,4.68
0.00945,4.92,4.68
0.00946,4.92,4.72
0.00947,4.92,4.68
0.00948,4.92,4.68
0.00949,4.92,4.68
0.0095,4.92,4.68
0.00951,4.92,4.68
0.00952,4.92,4.72
0.00953,4.92,4.68
0.00954,4.92,4.72
0.00955,4.88,4.68
0.00956,4.92,4.68
0.00957,4.92,4.68
0.00958,4.92,4.72
0.00959,4.92,4.72
0.0096,4.92,4.72
0.00961,4.92,4.72
0.00962,4.92,4.68
0.00963,4.92,4.72
0.00964,4.92,4.72
0.00965,4.92,4.72
0.00966,4.92,4.72
0.00967,4.92,4.68
0.00968,4.92,4.72
0.00969,4.92,4.72
0.0097,4.92,4.72
0.00971,4.92,4.72
0.00972,4.92,4.72
0.00973,4.92,4.72
0.00974,4.92,4.72
0.00975,4.92,4.72
0.00976,4.92,4.72
0.00977,4.92,4.72
0.00978,4.92,4.72
0.00979,4.92,4.72
0.0098,4.92,4.72
0.00981,4.92,4.72
0.00982,4.92,4.72
0.00983,4.92,4.72
0.00984,4.92,4.72
0.00985,4.92,4.72
0.00986,4.92,4.72
0.00987,4.92,4.72
0.00988,4.92,4.72
0.00989,4.92,4.72
0.0099,4.92,4.72
0.00991,4.92,4.76
0.00992,4.92,4.76
0.00993,4.92,4.72
0.00994,4.92,4.76
0.00995,4.92,4.72
0.00996,4.92,4.72
0.00997,4.92,4.76
0.00998,4.92,4.76
0.00999,4.96,4.72
0.01,4.92,4.72
0.01001,4.92,4.72
0.01002,4.92,4.76
0.01003,4.92,4.76
0.01004,4.92,4.76
0.01005,4.92,4.72
0.01006,4.92,4.72
0.01007,4.92,4.72
0.01008,4.92,4.72
0.01009,4.92,4.76
0.0101,4.92,4.72
0.01011,4.92,4.76
0.01012,4.92,4.76
0.01013,4.92,4.72
0.01014,4.92,4.76
0.01015,4.92,4.72
0.01016,4.92,4.72
0.01017,4.92,4.72
0.01018,4.92,4.76
0.01019,4.92,4.72
0.0102,4.92,4.76
0.01021,4.92,4.76
0.01022,4.92,4.76
0.01023,4.92,4.72
0.01024,4.92,4.72
0.01025,4.92,4.76
0.01026,4.92,4.76
0.01027,4.92,4.72
0.01028,4.92,4.72
0.01029,4.92,4.76
0.0103,4.92,4.76
0.01031,4.92,4.72
0.01032,4.92,4.76
0.01033,4.92,4.76
0.01034,4.92,4.76
0.01035,4.92,4.76
0.01036,4.92,4.76
0.01037,4.92,4.76
0.01038,4.92,4.76
0.01039,4.92,4.76
0.0104,4.92,4.76
0.01041,4.92,4.76
0.01042,4.92,4.76
0.01043,4.92,4.76
0.01044,4.92,4.76
0.01045,4.92,4.76
